year,rsi_2,rsi_3,rsi_4,rsi_5,rsi_6,rsi_7,rsi_8,rsi_9,rsi_10,rsi_11,rsi_12,rsi_13,rsi_14,rsi_15,rsi_16,rsi_17,rsi_18,rsi_19,rsi_20,rsi_21,rsi_22,rsi_23,rsi_24,rsi_25,rsi_26,rsi_27,rsi_28,rsi_29,rsi_30,rsi_31,rsi_32,rsi_33,rsi_34,rsi_35,rsi_36,rsi_37,rsi_38,rsi_39,rsi_40,rsi_41,rsi_42,rsi_43,rsi_44,rsi_45,rsi_46,rsi_47,rsi_48,rsi_49,rsi_50,rsi_51,rsi_52,rsi_53,rsi_54,rsi_55,rsi_56,rsi_57,rsi_58,rsi_59,rsi_60,rsi_61,rsi_62,rsi_63,rsi_64,rsi_65,rsi_66,rsi_67,rsi_68,rsi_69,rsi_70,rsi_71,rsi_72,rsi_73,rsi_74,rsi_75,rsi_76,rsi_77,rsi_78,rsi_79,rsi_80,rsi_81,rsi_82,rsi_83,rsi_84,rsi_85,rsi_86,rsi_87,rsi_88,rsi_89,rsi_90,rsi_91,rsi_92,rsi_93,rsi_94,rsi_95,rsi_96,rsi_97,rsi_98,rsi_99,rsi_100
2000,-0.0822271181829254,0.15443203269108316,0.4359569768082405,0.15321213283555438,0.11507286554209611,0.2796603972556934,0.2873736154321739,0.0970171952116969,-0.1429503913732491,0.019400221047742403,-0.007604383380139816,0.09816486782220463,0.08379511584918298,-0.001116821735823596,0.030273351934935983,0.14284905064944553,0.07478752350745504,0.16566609802673504,0.30568872562406013,0.32645899322271565,0.6626896528778513,0.8194843580375032,0.454461926352319,0.5791236076726941,0.61521664096079,0.2517890692736385,0.1524597828468551,0.26360538515942733,0.3362446309407174,0.5862360849465329,0.6171802376166945,0.6607001167449211,0.8479531837879718,0.9289157622550259,0.9540458913099229,0.8222608371695129,0.7268706083162076,-2.9121184720607873,-2.7855565041623263,-2.7500291566585404,-4.2093474124118,-4.01421272974516,-4.0475677123133105,-3.826498625736035,-3.7197354052412592,-3.9502451897571205,-2.308422015834965,-2.284186216538611,-1.773802449537085,-1.9126349109276004,-1.79366091266359,-1.1773267230894904,-1.1812576911418537,-1.0741969139455645,-1.478848473641872,-1.8940642449220502,-1.9025986056222992,-1.8862172934956667,-2.46800126726558,-2.7209782936301847,-2.6080221259878185,2.0308408893428482,1.936035050069348,2.257127202876335,2.821183206861504,2.62942612279475,2.3033324251009977,2.3145477841721775,2.324682566085498,2.321259081158953,2.369536034906423,2.451073543485773,0.5111190592752317,0.38880773572401395,0.7590217740206036,1.1452186814530005,1.1539989237540176,1.1618296460208903,1.217657280060666,1.3076203206479833,2.3579785260489534,2.379932873785405,2.28024321848113,2.2860494104618856,2.215960144705295,2.221107846096728,2.230051491754569,2.361404834699993,2.4776894050000493,2.563988741042934,1.524564625341607,1.5229597445143475,1.5207047964265725,1.471321635815989,2.116249850504812,2.1233785605158046,2.1173775195644504,2.1335087559677066,2.1335087559677066
2001,-0.21590997738053572,-0.2157091833347165,-0.35048829263076925,-0.1541722946177079,-0.052419757627765004,0.0878788796997479,0.024382689207976222,0.11723040495371323,0.19413867019294592,0.05050089212423662,0.0380898049184959,0.11583687533606703,0.20455941790390755,0.22535881931033516,0.18623065213639306,0.2647354124719179,0.3275922477157584,0.3495069560241016,0.3985775249917437,0.42218336663103945,0.3274546224067388,0.28860586462193366,0.27314761279774613,0.4451318715202474,0.4439375238032269,0.6251303032659147,0.6883397010897282,0.7004514023099818,0.7600453689233003,0.8344961148651328,0.8265909177971282,0.6410464678259339,0.5438559973172764,0.6222005974672637,0.6713313232379745,0.553047295238102,0.5118534266279132,0.6712392050284111,0.8187512855570704,0.8075055138257831,0.628413432310193,0.644122768011074,0.6832140383318489,0.5687285327501409,0.5129498742265185,0.6708082576171998,0.6015792579788662,0.6998995937448027,0.7589611541794076,0.8539213694369332,0.8936945880019166,0.8926304060084048,0.7104556653058438,0.9130678506695562,0.8919679653842497,0.9435931317932044,0.44166543693580373,0.5701010270179255,0.5894714098141859,1.262102041737637,1.4182282181076225,1.4596600541292406,1.3576783555227014,1.158277743139501,1.3434588437491413,1.6330965796828951,1.8067203085802142,1.7932792922115308,1.8890306546126385,1.9195845985275959,3.207843107411529,3.277932224809242,3.1800984438499005,3.433950607529026,3.4159850508185756,3.47110855356525,3.600203642640552,3.6335373608563155,3.8227269099072587,3.8870717252144624,3.988210927039684,5.3818530353728695,5.494154216061207,5.539482111990145,2.8411333147589724,2.9643097401547465,3.0200912584462927,3.131624545745347,2.8830451244369013,2.899800124934221,0.5968048381544501,2.241706819960957,0.06440733002762435,0.13596223818453412,1.125881356129471,-0.5641160760763786,-0.27262440390323,-0.2156052125705894,-0.08635752077244029
2002,-0.08182884769766613,-0.03398689284214098,0.03280571161045337,-0.014340749329327546,0.009930700228117628,0.049298845017769016,-0.08843907752514395,-0.04943872498098169,-0.02403210131442506,-0.19452681455979257,-0.23672054366777684,-0.3087677674505852,-0.31553081684616024,-0.3502276112815836,-0.15589186033297917,-0.13418114446265528,-0.08805754541655979,-0.14056852162234654,-0.21262679400605744,-0.2822637270131219,-0.28976880202902555,-0.35358318767888114,-0.3344727904877346,-0.3788036455633443,-0.3652796962294971,-0.31665878071770803,-0.2159720967548228,-0.16918122688028744,-0.15789383772190105,-0.13648465046834415,-0.1344304523846107,-0.13714492458052105,-0.1325138761896562,-0.1351408733698683,-0.2094170730929184,-0.18777532131544383,-0.17210225941392365,-0.10012521472946523,-0.11406327901687434,-0.07858789064671401,-0.32067609094551475,0.017684574380793544,0.03236636177264816,0.06222437900446988,0.050648303882454115,0.20602466423933488,0.2967304903792399,0.22874264667171773,0.2604246801221313,0.28649824895608295,0.33977702433048756,0.4086255190628422,0.5741800391102687,0.6670960135444756,0.5340752990490537,0.5668232047941583,0.6164514247679697,0.8899359365353467,1.032261225341587,1.0068692942989685,0.9810505470837102,1.0234562624869832,1.1010482611196457,1.2195642019787283,1.5376473878655257,1.5627158979199567,1.6155266179165655,2.307131000441718,2.2604239299187427,2.2604239299187427,2.117309893159136,2.151135626232493,1.9883755175956868,2.3353295826933125,2.314391063721835,2.343261732706779,2.472851933605652,2.7246257683460433,2.5015737986203677,2.5034334060107795,2.922165489550598,2.8878553615906446,2.8563196237020674,2.6840180515941783,3.515323760265032,3.225666445201255,3.2104586834563027,3.2119290397790117,3.305940592507206,3.5355058183713384,3.5579705521634253,3.4320606369035165,3.5521683932522987,3.417892892846351,3.4359736638482756,3.4359736638482756,3.5425163788176492,3.546387640033264,3.552868419617705
2003,-0.5442298994670407,-0.5939981384691664,-0.4390905678616793,-0.3845926138139922,-0.47108282428966897,-0.6308492348993467,-0.6591691383577114,-0.6180630181340278,-0.5467095172604142,-0.5849378105470772,-0.6561781910853801,-0.7280308751499427,-0.8021783188946758,-0.7294184149677166,-0.7110551153996204,-0.6551607190230722,-0.6104969961868207,-0.6414656241633124,-0.6105511440645579,-0.5647453412120234,-0.5372823130171759,-0.5161247079500452,-0.5182439825836308,-0.5415235130945119,-0.5884667589832054,-0.5572330542413672,-0.47327013382039973,-0.43372603734419574,-0.4443867805213547,-0.4374040817482374,-0.4377937549414803,-0.45909625509630037,-0.44611777693641597,-0.4337532263315939,-0.4209206957763949,-0.43759231226885276,-0.49280403263185296,-0.48817759312461045,-0.5266471664812793,-0.5329802017521322,-0.5438210264555774,-0.5168036606236044,-0.46317092833038254,-0.4852407664483183,-0.52162484810885,-0.46739189756076593,-0.4464067569537106,-0.4390072393307235,-0.3858721376276204,-0.34075096341635286,-0.32184577823590343,-0.27797547114062027,-0.24101480512556342,-0.20615600124954558,-0.2450878484636455,-0.2839117935145327,-0.23293666436664912,-0.22951873787067245,-0.27951581600580155,-0.2867250558539783,-0.3390401956977989,-0.43621546372154285,-0.37849287923147373,-0.32501479247672915,-0.29984064008688,-0.23993703526821233,-0.21211571110033153,-0.25970606502082444,-0.24510581962047023,-0.17645070297378002,-0.17857641452135903,-0.13133588389869158,-0.08017264044428243,-0.0710350112131662,-0.08070244296920043,-0.018667985434382736,-0.0536041696874979,-0.07658424602718555,-0.07299451528352366,-0.12104197619049631,-0.15750785484654106,-0.1025780984215336,-0.15639346704639226,-0.14623451539395108,-0.23335059528659619,-0.19862723037558883,-0.2696430551361606,-0.2523876334603767,-0.3068747244618087,-0.23408580977373145,-0.2188774219843446,-0.08344530747530848,-0.08178466211871101,0.0040502142532488515,-0.015152124252383955,-0.015639012414351054,-0.014947404075884626,-0.07183633792866671,-0.05966922468618798
2004,-0.13648996467009092,-0.021415402738448424,0.025168456972331683,0.04213673393801794,0.04999911743881583,0.019355084691121294,0.014585899545130756,-0.045224146926967516,-0.014860516318838406,0.035727299659036815,0.1520997115542154,0.3176903390000617,0.45303937206773887,0.2919118015978634,0.31501031753287256,0.2836061346501359,0.30333225528270813,0.3115982854554001,0.021613514782319352,-0.06437315262260318,-0.031956791929416965,-0.006647080425646515,-0.028171081818542814,0.0016163224632751135,-0.012105734883544245,-0.043998460409938524,-0.04423354399721226,-0.019153946342421728,-0.03861977733469951,-0.04067143752983171,-0.06226456792518168,-0.005133081604007303,-0.060795114466474044,-0.04597883404532559,0.04306747593736876,0.16965097357797979,0.12889455098171287,0.1467807884006227,0.15034733607646797,0.1558639199494487,0.12929856948401622,0.15925630837708973,0.15354666430998476,0.08500110040052802,0.07938939291535277,0.13170243691469455,0.1358118727909958,0.12273259353245393,0.03673397347818432,0.016041435013148444,-0.007327174640705371,0.0647782412149224,0.09341459506658986,0.1254699368466992,0.14684171565301757,0.21988062580813156,0.33471802735667633,0.3488664147783794,0.33913425900930083,0.2727254031130053,0.19583090942254713,0.22827226532250697,0.1413998123416517,-0.32647272353555434,-0.29329967674966473,-0.2598362289345632,-1.5847271996343972,-1.549283349754977,-1.6568180776839463,-1.6272171485053288,-1.602119087455389,-1.665237716845441,-1.6605340140863891,-1.6500826073714219,-1.6863938871036146,-1.6859309541366676,-1.3029241497566928,0.1936285279933643,-0.3737649162305398,-0.4713004448499322,-0.44035196245264135,-0.40568899938738473,-0.5178157350301049,-0.47330159371740915,-0.4649385304604536,-0.320226495276682,-0.3307218722974076,-0.37578955490355326,-0.4139185408080665,-0.41262779767615043,-0.30997737048686863,0.09175250968878274,0.0958946219486141,0.09670727106409358,0.10142930357625288,0.08602652809408255,0.11911013438623262,0.07139600545596929,0.2486568202845498
2005,-0.06934991486352104,-0.04801765887550902,0.0013157607099112754,-0.039555133411920566,0.0036445837277290925,0.0825691050530712,0.060308190856608185,0.03755869249617057,0.007473265875722815,0.008971661062838318,-0.03396070158270459,-0.00953983726824269,-0.010757359732764336,0.02051331127020933,0.008773542909822856,-0.013482210302118335,-0.008288171263151657,-0.0389482640391852,-0.05625836980200769,-0.05071615480530657,-0.10689305323284236,-0.1235245690041447,-0.19054089926021517,-0.1759448483036069,-0.21069696587237097,-0.21330812207999056,-0.2154370142740949,-0.21275908731991575,-0.25409340534815694,-0.38603862228211383,-0.3986860953952228,-0.39868082983904896,-0.39372594559286755,-0.36937922516990024,-0.35669588649402534,-0.3862995695669242,-0.4086244720290363,-0.4353359997611501,-0.45288572479099143,-0.46475159555105017,-0.4507644236828436,-0.4080081646547,-0.42985810968286553,-0.4269820486695408,-0.4112087104040217,-0.42971042496007084,-0.3426501302726822,-0.1661636959758503,-0.13814994450049614,-0.14420105889874404,-0.1429187156472648,-0.11743595667232969,-0.051683198001916404,-0.05429393682414087,0.00032388314543332035,-0.02107151058708126,-0.009412989465228647,0.07736155542209107,-0.02538991489340901,0.0222126729371148,0.003180508842906209,-0.01585246594996671,0.004854633408430737,0.05326717808823931,0.029041427518052998,0.09608972715544678,0.15172733923363055,0.1744397621931294,0.192367750375425,0.20361716600824922,0.300923366752416,0.3642564341179386,0.3163901945285029,0.2984676403730122,0.40073075268830544,0.3955214452367393,0.5896567734628698,0.5587166062695895,0.5752033115257502,0.6245327522147531,0.6174344278007597,0.67019947409013,0.7513448663332936,0.7680153697709226,0.7992204979960578,0.8049062774529794,0.8658157899615745,0.9147191707769365,0.7763353413820863,0.7762180816994158,0.8005366600696877,0.983723285693159,0.8882971948660852,0.9674538294217722,1.0261235834973503,1.0073285328266413,1.1037832821723883,1.280596890035112,1.193303669555623
2006,0.2391911216986538,0.1460293286360944,0.12315061740188644,0.003821485537576682,0.0879028224198261,-0.05064930253783287,-0.10450984328813566,-0.0900660631059053,-0.20150721632421054,-0.1446323689224735,-0.14102992994420202,-0.11265952712696338,-0.15510056719929333,-0.17777788644219156,-0.19792279721383269,-0.19572616573908813,-0.15105113645719337,-0.1939197305747823,-0.23179058801554836,-1.8958188958880886,-1.9133305168867727,-1.9319806760088756,-2.168587904055732,-2.133083453988244,-2.1345612354669057,-2.143156996794214,-2.123431685077941,-2.165532996295541,-2.1284893054272747,-2.1261688452373213,-2.0809128615383026,-2.0631311734676263,-2.021701944331076,-2.00284202381229,-2.055668015651369,-2.014574580874096,-2.02283218495066,-2.0025827366295483,-1.9450977633125872,-1.9505971106293667,-2.0647596536597983,-0.14860377035456385,-0.12702738378059825,-0.10779226349762491,-0.048156683338250544,-0.022258454911498877,0.016776913679017395,0.045762165348979346,0.09643651331397132,0.12479051702792679,0.15032420302323932,0.1497932939458173,0.1529371249079827,0.1831794437451739,0.16448117961732456,0.07042526866219945,0.15093906220601866,0.15806376589485144,0.15710297341357904,0.15246464640501217,0.18575786925095428,0.16560459458835666,0.16893763381440086,0.15233102008216,0.08099294914674042,0.10531949410694756,0.14840881797005917,0.16758710229668725,0.10919282238258143,0.054966648996400184,0.0939314093462371,0.11375897575556021,0.11989631363482925,0.021295618769169758,0.036982035363984866,0.14994940815402516,0.11095362825849711,0.09699600900998455,0.13727438109519674,0.1154175522311972,0.14604454498868183,0.18486051790873503,0.19591903003238026,0.2486361822590422,0.2988141833287289,0.34214450820600695,0.3924875608918191,0.3676624460055555,0.37741744767738233,0.3929002648126522,0.42525863340398207,0.4188483045900559,0.4273181702691574,0.4995731480829901,0.49964143022288204,0.45384776990449044,0.649571462567483,0.6588935008686274,0.6233341751351164
2007,-0.016412798362288955,0.059985837173869204,-0.06179662763647639,-0.07800213374076038,-0.03828868976953028,0.01007159322155597,-0.04838364031682807,-0.03153038051861167,-0.1154311861711844,-0.16032832598157762,-0.17869400242833094,-0.1344726299976957,-0.16450570959149846,-0.1918622992943295,-0.23261877161919153,-0.24749281659780387,-0.23547518186510558,-0.24860940989619817,-0.25905778371273075,-0.1976904726204468,-0.2110462344747459,-0.2032113705212648,-0.09987733255299347,-0.04003863082066024,-0.04821947580155571,-0.0062879656964427546,0.004358418550893291,0.012297743245573558,0.08640870101730408,0.06808871637132957,0.10196871999855761,0.12583609150695402,0.07172068142379541,0.10885421279389582,0.12127513713199387,0.1268669045032993,0.12713038999863616,0.12548434082985147,0.17257366791711443,0.1344732439625087,0.22226587948175158,0.1921641822399085,0.09976022177471715,0.08497806202730732,0.08182597155275506,0.08446703773176335,0.10453883060576011,0.17201623623658685,0.1242772581209155,0.11399472908624002,0.20206088544018141,0.2296235688400384,0.2067412788970294,0.22336130121213502,0.22838615106983154,0.2944180221058121,0.36336526201456626,0.3565833617666713,0.40202207915114974,0.4257462573164276,0.4359461664194343,0.49339854036010966,0.5053110240190288,0.473578460224721,0.5857289222740443,0.5507909144467767,0.7645016454233009,0.7484203451195495,0.8106773510839034,0.8156014732350704,0.9167521919186368,0.841121117691954,0.8497537569828748,0.8871491573913801,0.8909929917143405,0.7573011814607413,0.7661853307855457,0.8341503373447102,0.8658018883015678,0.8034709627042849,0.8124770721155721,0.8362024588118251,0.8803019788775882,1.062391984218378,1.1139403256423193,1.1331697688852078,1.0537762852558794,0.8518293637513037,0.8140305837214366,0.7315606654711407,0.6844987961670194,0.6776355836496953,0.6027995955308142,0.5913239346003111,0.6373360322910089,0.8339588009236873,0.8728312942575903,0.8651997660252202,0.8613717998668186
2008,0.6440941263568902,0.7314991607813477,0.5123405117523716,0.46221515737497826,0.39220405218993387,0.3942352337656018,0.3123012934638017,0.24592913351414894,0.08603012079839349,0.2710261634604049,0.3212939788134675,0.3255485307514122,0.24329251243414257,0.08827157690876049,0.08504004875177948,0.2541532248278706,0.23386560072681645,0.24887996605330714,0.19575576796983593,0.2653080344760093,0.26779938940341097,0.30241136211569747,0.2516296698002445,0.26614983144629073,0.304663903312183,0.25438531859898833,0.27206526584345236,0.25770858708774336,0.11953295490327714,0.1291321392072784,0.15547241579378385,0.12743601235504992,0.26270592669297,0.33043106563376573,0.40871507288312026,0.5082840086868672,0.5609968326510841,0.6477853872308329,0.8042679122988066,0.811627807253612,0.6843251494702015,0.7694393839854411,1.012164847735157,0.8530264846424257,0.8754434289503651,0.9554185102043363,1.060486530654452,0.8755491070115522,0.9269450992860352,0.725230999626454,0.5752758146119444,0.5101170562708603,2.0134913858741386,2.1241061980265754,2.4318359960400104,2.3949582367917164,2.4443079433002652,2.3796769038744805,2.2361698338642966,2.1765887219198845,2.0845035168411536,2.0234464158110668,2.091471459571495,2.342549972241506,2.4195280182101997,2.5063057241402977,2.549486285221924,2.519879642820459,2.5171056736049287,1.9907264827482598,1.8902602968857494,1.93090120640455,1.8726553030425948,0.6882845977321908,0.5423765915444921,0.8001324003565833,1.7351961421616844,1.927448880613635,1.927448880613635,2.066937051073708,2.1280523284863184,2.1280523284863184,2.0911604502303596,1.8331175012206393,2.0975929427256412,2.2556156384828467,1.6625144200914093,1.7677687772546429,1.6068405302770328,1.713241121977636,1.7052946104336517,1.655792764100873,1.655792764100873,1.7325133391528504,1.2767514697713274,1.2767514697713274,1.2857500577159546,1.463161615572846,1.3956793812600912
2009,-0.5748981120861989,-0.788449651935159,-0.9732182374878903,-0.8681625993952702,-0.8612177905738583,-0.8790659719733213,-0.7695824230047406,-0.6825383130470335,-0.7362867869085383,-0.7105483492052237,-0.6219786440573829,-0.4765543064325706,-0.38619250028330737,-0.4210603832318499,-0.3964799126757918,-0.3893621942346556,-0.39756953846675946,-0.36689151393055514,-0.37669108848340255,-0.3266540382148253,-0.17772134409857165,-0.16304762834812792,-0.23947761202757456,-0.2021345098675064,-0.19546336376691031,-0.20672624673526294,-0.16929700414251825,-0.16957575638975364,-0.2847859638530324,-0.27766722306338404,-0.2730888180111338,-0.25986849738367956,-0.16161193992002118,-0.22507421471259315,-0.1415470534777917,-0.17155323340608664,-0.136969243634246,-0.12462246832905913,-0.19116202761677975,-0.13856213006337048,-0.16759155299796943,-0.1867844922430322,-0.19673023472962284,-0.22324867587141542,-0.2783892634532343,-0.3869786814894191,-0.43555056187139607,-0.4285020754247164,-0.3749663899093673,-0.2793127601422966,-0.21474006852542438,-0.1920880231416627,-0.11938211964370583,-0.20435786364900377,-0.18699841066411943,-0.12084511818606745,-0.07401888597703607,-0.07305795515860031,-0.020698876795672776,0.0337767752824504,0.057919527322840954,0.1039142270696172,0.13944467417608572,0.19855950173421325,0.20786874716542558,0.15159740138056532,0.15364556780413374,0.3283641809251596,0.3508927121393012,0.43180115174770467,0.43269911482403434,0.4368010591119336,0.3429737381769015,0.3451250720582752,0.36645817187074775,0.3766036376334623,0.3559634181571037,0.2222348396950872,0.22949880785596477,0.15582545940803055,0.24101424655825401,0.20898549043453193,0.19541636220900852,0.19325864234099271,0.30155229349249135,0.30382556800599364,0.1953034713151392,0.3947684341372037,0.4131121465475834,0.4784777178045927,0.4322150604421412,0.46940193105534345,0.54163156954718,0.579416474789661,0.483661423112736,0.5378132994421054,0.5295552042115697,0.5191935226720008,0.5256822813744592
