year,rsi_2,rsi_3,rsi_4,rsi_5,rsi_6,rsi_7,rsi_8,rsi_9,rsi_10,rsi_11,rsi_12,rsi_13,rsi_14,rsi_15,rsi_16,rsi_17,rsi_18,rsi_19,rsi_20,rsi_21,rsi_22,rsi_23,rsi_24,rsi_25,rsi_26,rsi_27,rsi_28,rsi_29,rsi_30,rsi_31,rsi_32,rsi_33,rsi_34,rsi_35,rsi_36,rsi_37,rsi_38,rsi_39,rsi_40,rsi_41,rsi_42,rsi_43,rsi_44,rsi_45,rsi_46,rsi_47,rsi_48,rsi_49,rsi_50,rsi_51,rsi_52,rsi_53,rsi_54,rsi_55,rsi_56,rsi_57,rsi_58,rsi_59,rsi_60,rsi_61,rsi_62,rsi_63,rsi_64,rsi_65,rsi_66,rsi_67,rsi_68,rsi_69,rsi_70,rsi_71,rsi_72,rsi_73,rsi_74,rsi_75,rsi_76,rsi_77,rsi_78,rsi_79,rsi_80,rsi_81,rsi_82,rsi_83,rsi_84,rsi_85,rsi_86,rsi_87,rsi_88,rsi_89,rsi_90,rsi_91,rsi_92,rsi_93,rsi_94,rsi_95,rsi_96,rsi_97,rsi_98,rsi_99,rsi_100
2010,-0.005415068767830244,-0.08689729173731071,-0.2453943017421273,-0.2449371146120231,-0.197992202485913,-0.2181400144597102,-0.26176688052507807,-0.33205546432407046,-0.28588869200162437,-0.31523970625829084,-0.2777671210170151,-0.3173896400791126,-0.30616638436991916,-0.3068657206591064,-0.34455055951180585,-0.41777282249643016,-0.4760020558873715,-0.47730624201027855,-0.5065853374812451,-0.5240209595145503,-0.6267861006505152,-0.6367289244470469,-0.60326520585772,-0.628278774307117,-0.5222048439189144,-0.560593774154791,-0.5313517666536027,-0.486357159041744,-0.4747127589850151,-0.4047366751984139,-0.4954450217909427,-0.45489870352170353,-0.43097685298088034,-0.3623500672851876,-0.39305578745545267,-0.41457510172486634,-0.310778884217778,-0.3314839584553687,-0.31706575168071166,-0.2780803315512795,-0.30690884339070945,-0.19409108217025425,-0.18622824342492042,-0.16996849532526906,-0.14314413617361996,0.008172654757805277,-0.09198390820169139,-0.05035309267047692,-0.004530272997684341,0.02646271452933652,-0.012383480968837995,-0.08747309438295857,-0.05595093332589933,-0.12954934406756405,-0.04073343340811768,0.12565742424378892,0.1663210634351693,0.19814250758367463,0.2194360993328675,0.16685113278237795,0.201653710000681,0.2620436721024701,-0.12036883175011961,-0.6188082113453631,-0.3719953310278909,-0.31555108428456624,-0.26980978931019933,-0.31605185806307723,-0.3756137641753852,-0.30663519401612493,-0.3245821756114514,-0.494128873481364,-0.08266341052070439,-0.24474639413362348,0.05696489110649625,0.26199093725649847,0.33219450987548615,0.5631370254084249,0.5693626952656171,0.48353804621649354,0.6174984566844343,0.699026943213935,0.6228952726408546,0.8297771773930718,1.0541219839652998,0.8917609049448069,0.5245612205003292,0.48739506381802555,0.6500036809732597,0.5333316889992759,0.5920049676644147,0.13648819392032402,0.3126481890242062,0.06222320681898815,0.028773044146006035,0.5932092378172065,0.6156647698449508,0.8819733219030136,1.3600842237746316
2011,-0.25280304644825846,-0.5250573710804984,-0.41611792741147824,-0.13762433907909732,-0.15283900327022715,-0.2846904613214742,-0.5080882518388974,-0.4429652873642943,-0.39920354743844366,-0.4715889753521698,-0.44245051816666436,-0.39726087032636676,-0.3289240015759537,-0.3501236768305947,-0.4367623330114645,-0.43502055735498546,-0.45719884271419503,-0.42560781944723586,-0.40129084832927997,-0.3908774283168116,-0.3924872837877573,-0.41989263238868907,-0.421194604197684,-0.4646122677696104,-0.40723578859216947,-0.4601090633822557,-0.41361739154029975,-0.4199483747525375,-0.4208775703666493,-0.3416329202741219,-0.34623030511691333,-0.5108149311240997,-0.5513118301521538,-0.5549351647586718,-0.5002993043356434,-0.5491696683177294,-0.5736327036528007,-0.6743303508843593,-0.6076622825855246,-0.6476933281768907,-0.6253640521170666,-0.6716170889897105,-0.6083076428075397,-0.5731627895303917,-0.5551226705916595,-0.3890911149694793,-0.41179621722483045,-0.4816850575609033,-0.5617375438178213,-0.5402339720230953,-0.5948064617291811,-0.6434245272929946,-0.6366058250373414,-0.5600265596083498,-0.5432484456589705,-0.5684742408401476,-0.632123046246255,-0.6682047138788654,-0.6841196286241418,-0.6729108554079167,-0.6369770102262834,-0.7244417653948639,-0.6980266938426578,-0.7290609971465372,-0.7501967136378267,-0.7926627287052925,-0.9664340608776454,-1.0995237851737851,-1.3362974810615338,-1.354936291956135,-1.3983332935579718,-1.7057637152305103,-1.927583992368737,-1.8744797003539289,-1.9286674107336692,-2.0864119934235523,-2.2933145993022603,-2.11817286289502,-2.223924400177074,-2.2299956595505215,-1.8542317698576416,-1.9522391609572947,-1.8701796928626793,-1.9912951637679743,-2.0127498585009462,-2.4003025770253235,-2.452137190134207,-2.465607835951944,-2.6705405981975345,-2.5597264437317726,-2.651997844076086,-2.600401252550752,-2.718829864063616,-2.781444339401253,-2.624590981540399,-2.6043936690857494,-2.900997894185545,-2.832145180376736,-2.6414801125019864
2012,0.07827884281960266,-0.07259613102783122,0.00793791570305044,0.04181216244957326,-0.04628800092880562,-0.09736623923718557,-0.016346703930355838,0.004539387109263044,-0.02954453079673771,0.010136972759337138,-0.08367474948348295,-0.014923686472404968,0.029432676132643526,0.1396461654087272,0.16807461390812592,0.18194799800034128,0.2218011620441218,0.21520834758963303,0.17600718285764802,0.20329302899558244,0.333955909714504,0.4305856316909675,0.3616361598212465,0.34490580960933026,0.2999291508813703,0.3180373498142755,0.33786629989931816,0.40667055582716216,0.4300697602758635,0.3640861548247421,0.4318675954254965,0.28249711802203137,0.3436442210611789,0.31110662015853147,0.37250065678061267,0.3464340043533833,0.3732534214321196,0.319788134215073,0.27510168450577116,0.2789861486964261,0.3919057700620309,0.3570675865049962,0.3622921420378554,0.405482997119502,0.2384851642934337,0.25512390381212435,0.3094903456420539,0.35442445276491763,0.3654393399703532,0.3509382079700689,0.34154452061024365,0.349569173147457,0.38631635686498833,0.37689978300592775,0.38960370468283284,0.3815589939180386,0.30381822084789445,0.3743387886636698,0.39848715884555924,0.3894952000156287,0.38684609629619693,0.41234910963366644,0.3964445378356553,0.36336718886357494,0.3774219727053872,0.4171606407383396,0.4404707780297107,0.4115119567459385,0.39582553929987413,0.4395692562079464,0.46952927308704495,0.7905514440853574,0.6679527114230795,0.9047551396397473,0.7590442721742218,0.6940029267681754,0.7325248460797521,0.8378173343729541,0.7335789271635555,0.7361537043806312,0.7281173845686194,0.6272770589183057,0.23025476614985366,-0.11556014850218328,-0.2603383864080373,-0.19921660322390197,-0.32841701779193305,-0.1611542820682982,-0.21644451651096375,-0.08624451589989239,-0.13330071596122484,-0.1675983407966954,0.04233063399299951,0.10022883343431659,0.07016515898060721,0.10387160767440481,0.17279882178923456,0.2396543580717965,0.38064259188963834
2013,0.596288144862354,0.6098095487135988,0.6163632321854312,0.567625205271419,0.48726497138356056,0.49370530705539684,0.4854553908992183,0.5365147485203602,0.535487016287469,0.5822096015674516,0.6502404544327631,0.7153725140887621,0.7382274999249994,0.7756597888697616,0.8543190546943555,0.8470607062139076,0.9025739167510242,0.869936550459284,0.8325711304462894,0.8461690324714436,0.87474149832437,0.7544315449663608,0.7044473881624184,0.6909134040098253,0.6908410149185034,0.6879745680616464,0.748183670839068,0.7244434043219837,0.7167060694486648,0.6868400426472968,0.6848535638573299,0.697617110409675,0.6811879925427611,0.6876888296944315,0.6089538616604343,0.6761858903966304,0.738217456546469,0.692699775838548,0.6541141329153891,0.550570014897097,0.5531504010701481,0.48163346511802957,0.49784113659574236,0.5536940176751417,0.7103028401329854,0.6530722533186983,0.678509489626154,0.5912040573695347,0.6081136006244288,0.5709614892538936,0.6329564198416546,0.727777669442024,0.5599144960932213,0.5787150573035503,0.7040165626511439,0.7857667770368242,0.785730213816423,0.7933186408827158,0.8607092085680017,0.6755501633086771,0.45737011236603775,0.4886390646149046,0.5086797995378307,0.5708622523352523,0.42528307738952975,0.3450284816075841,0.35513429868476254,0.05629993825428115,-0.7447588603319695,-0.7923599641477382,-0.8761960399492187,-1.0171332399665391,-0.45755981627100967,-0.4936813895244294,0.3361067829999172,0.23427854646298735,0.1421654709768672,0.1871433208157301,0.3591148360250863,0.46280901538520025,0.9915770287684343,1.0278806530318494,0.3446073790663953,0.4119969301053906,0.2796958547686771,0.33159035409504944,0.4942617618724097,1.4517222706654265,1.5783088519426134,1.4913046450101297,1.5349703768506135,1.662760727462451,1.7243173990110363,1.7911766060005532,1.8324302859041808,1.847343745554374,2.0659471731627224,1.5825886717814228,1.3002652078958772
2014,0.15754329592169425,-0.002169932214817517,-0.058560795260616964,-0.08416154797912319,-0.20905235118773127,-0.2751403193825147,-0.3030849843953168,-0.31870402022322264,-0.2912460099624516,-0.2638216147741671,-0.23966503544828355,-0.24808679645971857,-0.24378109004548484,-0.248221243411309,-0.24644979049041954,-0.26624529862077245,-0.1923733402033409,-0.23458375254396333,-0.24114329613485128,-0.2193446813517215,-0.281328109541891,-0.2933054898509259,-0.24511117700113816,-0.2806846978156165,-0.3009039518769587,-0.3118685001774342,-0.3086667035941668,-0.3739116952982115,-0.3208569191302687,-0.34888065757705555,-0.3837352413109622,-0.34681489598461684,-0.3417442234015559,-0.2579456498773154,-0.2549102432155081,-0.2636820891014175,-0.23303889619355878,-0.2629842009938991,-0.31674908127315354,-0.2741411255255468,-0.26106663725701323,-0.301004705305236,-0.29443689734783424,-0.2374096710385324,-0.25203040718869674,-0.19563884993488387,-0.25762833024872195,-0.19701655007998073,-0.2321360835253829,-0.13317122595522224,-0.14061570532365866,-0.18659606202308268,-0.17520671791657164,-0.2311232775466227,-0.16481626077291936,-0.23190107276179328,-0.23945930448895664,-0.2534372516802906,-0.16093518928229505,-0.1993232093999886,-0.17242886465715673,-0.09355103989227644,-0.1885601047394752,-0.0206719269155363,-0.1886793048841477,-0.09845349322751858,0.3359400232499527,0.3037494880582099,0.3439431827500605,0.08921762409836739,-0.8619948469538582,-0.8606359213621515,-0.8286514110914421,-0.793613846038874,-0.7916101234404697,-0.883578037511429,-0.8713720862679705,-0.8732672206491,-0.9330363518831946,-0.9635248627878401,-0.933990112015251,-0.27236301565526355,-0.5874651841224813,-0.09758769415083453,-0.1786769549946141,-0.23755901408269822,-0.3060254520914207,-0.28070122636144834,-0.41162403003095066,-0.4850834877947949,-0.5868754028044862,-0.5160284695525728,-0.5757764679238715,-0.5975398856350166,-0.6455690715422135,-0.8888167316299334,-0.9397847591479461,-0.9667048950721927,-0.9185318494986509
2015,-0.47969765147906923,-0.48741448960641065,-0.5387674816167615,-0.45702765491549635,-0.4931397754138502,-0.32914198187354154,-0.35156741214527326,-0.27824439920283206,-0.2770235774981934,-0.35044439695027363,-0.379763500628593,-0.39757888721835344,-0.5170489817852252,-0.5108525046272991,-0.48872909377307555,-0.46937000513963567,-0.43739333773323175,-0.20965732988270155,-0.20422941652982154,-0.235482693658095,-0.23309788530659253,-0.2468125851469597,-0.20728713913949892,-0.19465815561382804,-0.2057245053797246,-0.2584608448406116,-0.25504952659263064,-0.21483464130125182,-0.23534910131942097,-0.24954913202532056,-0.1655062454414063,-0.1562803767297154,-0.13978727969698865,-0.1359429260675198,-0.10614676615026451,-0.15707238843723215,-0.1170687324155046,-0.1253234784965082,-0.08778980546920771,-0.0008156987676780298,0.003351074741557752,-0.002175806766282822,0.0002814070236637441,0.08862118344696486,0.08582769649879358,0.1316203939783393,0.04983759303174695,-0.03535272024117906,0.05453321241354141,0.046557972363709996,0.04925070528098898,0.05859092197243805,0.09556871835677155,0.1209770544977654,0.12517126145958818,0.07624930901176795,0.09817456844444215,0.02756718674974236,0.123992881681262,0.3122512670733411,0.32331786245937083,0.3446501239108702,0.37069938583176976,0.45892466147822025,0.38679181488641984,0.3988462437536447,-0.21309705814742533,-0.19939584971002045,-0.042255726115726006,-0.07955446105861622,-0.10493920916132711,-0.1679869240014231,-0.21056853850746723,0.19349532524209653,0.2580163059696992,0.23212682978261415,0.16583762572196484,0.1256981550866666,0.18230297904164167,0.2906214066672217,0.2620532021293773,0.2752750415436932,0.22667640686199106,0.5028188334524171,0.5183681748469897,0.4586892496831582,0.4149825876332154,0.38514470382582916,0.44225447940020385,0.4125386355463811,0.4081187432519512,0.5232971258255202,0.4297056975515441,0.45037525396539785,0.4617625207574324,0.09987991149997895,0.0393488546650988,0.08905450161351738,-1.1155585026738435
2016,0.36548464774877837,0.3007230134660421,0.19911402544641935,0.07248333209224186,-0.005712966299174927,0.056198639485949844,0.11488767116447615,0.15301404219021908,0.08556635662652051,0.06119005064908725,0.14301081232485546,0.20875046166848374,0.17731388886586252,0.1275928269290679,0.06414142043991809,0.12514670259730015,0.12359628330985566,0.1311349536102777,0.10935679775058317,0.02240182870737564,0.0840016764617623,0.08545727202908289,0.08918986639600761,-0.001423174192851122,-0.022358583082434758,-0.016407377283895293,-0.007644406730445844,-0.07688412075304094,-0.07222221836046659,-0.023181151467602294,0.0086057160675309,0.026020539390909713,0.0012258627155551372,0.006024679561041531,0.012517899862092185,-0.02751732311191559,-0.0005881810236980693,0.043232921907511754,0.032099345669118054,-0.0732851455458357,-0.04209736885350334,-0.040205693754936746,-0.00796495264264281,0.008886865075522,-0.025215659265723507,-0.01633301504741703,-0.008974708784215411,0.04261298968167593,0.0416940488347679,0.14476535250265232,0.1459836158177993,0.13549982261683519,0.20134046777994602,0.2691754994709111,0.16994123576672637,0.21989946222424828,0.372659254651877,0.4221191016544057,0.20954184625756184,0.151913111052171,0.12245466438218713,0.18346134248352708,0.16913844892087046,0.17713296267964798,0.12533187422604322,0.1902025334997398,0.2383989577199711,0.29128126153697126,0.27736799440078586,0.28926602875488105,0.2654245005548813,0.2039826869443658,0.2766245282534623,0.4531697042471393,0.42141169493798025,0.38094434980031827,0.37982054486559963,0.47249097835054954,0.3859455286049511,0.42918339453629717,0.4699638734666981,0.6091261468748574,0.5116370936720392,0.5526827692356713,0.47941280201917585,0.36670107310258737,0.45933092073607845,0.373062181677849,0.4404094013444097,0.4103746481950596,0.2181624125348814,0.2780153818920797,0.30005001031375933,0.3388855206709027,0.25516442953212326,0.24422412892948736,0.27866333555186634,0.42633276841303297,0.5615930128645743
2017,0.3796383808388561,0.38619315553045674,0.3423617223102126,0.3588646473877128,0.2659373383012986,0.2841005157172608,0.36398181589351114,0.4238596928069721,0.4270414591094338,0.4477458988717241,0.5048037386453342,0.5493734912555656,0.6135133381954962,0.6360406296266216,0.6628896340402242,0.6575833642936643,0.579022137463925,0.6253582614067171,0.645752859320333,0.6922518997889877,0.7373426940737352,0.7347277622238453,0.7575842667345242,0.7447746070565934,0.787437091920587,0.8240300509828242,0.8398533267774468,0.87376218397424,0.8630744529321963,0.8170908713332387,0.8293801746872257,0.8250757894446316,0.7286990977172343,0.72452013901048,0.7372514027643197,0.8798276578521805,0.7875751688621676,0.7875144447188243,0.7697103292330333,0.7895701589922253,0.8114288616051775,0.8367427904566199,0.8613519396698373,0.9098891319771631,0.9511735857756081,1.0045531308649374,0.9381116562976277,0.9143468411480976,0.819277796230153,0.8187510876741529,0.7913789459359061,0.844068912771432,0.8355436875215222,0.6463149558252897,0.6812898093536688,0.6714240066226843,0.641373857274697,0.7113708648846407,0.7424360813130112,0.7752443128363358,0.902052763173931,0.9438614650935379,2.210173026092679,2.2340007147804215,2.2259282610116475,2.330792492161605,2.394838113048228,2.2663496070685936,1.3839431530978707,0.9970560847644812,0.9576241807420981,1.0285449527061636,1.0710074986360782,0.8982446158570355,0.8355159698108432,0.7879541942086787,0.8205947446512436,0.8305574143112728,0.8200340805703789,0.7716890133809439,0.7961374162452394,0.7493923937974457,0.8387014846725588,0.8621947814043616,1.2572876346521933,1.2575549737494818,1.4452672692064874,1.3501436025167752,1.4727416030480731,1.4453099748473028,0.6173861999233875,0.784206515849477,0.6990534847266042,0.6085326483347961,1.0037139207780006,1.026070819280307,0.8778150027829777,1.0526808324291272,1.1372981557986894
2018,-0.6484749590893215,-0.7915410191364828,-0.7153698528592822,-0.6565567955231298,-0.6211603048221227,-0.6236877980647862,-0.6337710541348881,-0.6657395470405777,-0.7172226508297522,-0.7400236346582971,-0.7378313450438493,-0.7913064578977782,-0.7896253430678581,-0.7829912807524712,-0.8223505418098843,-0.8200694428859314,-0.8053916892626075,-0.7624646025939457,-0.7566578339738096,-0.7518183364948431,-0.7630541164226499,-0.7698422392120292,-0.7171119951900794,-0.6946201512727989,-0.7098145642130026,-0.7123077750421932,-0.659562620695772,-0.7733844711358095,-0.742051346466097,-0.7950220006383115,-0.8211120680824934,-0.7634286474653355,-0.7642796970158738,-0.9099232713888428,-0.9272683293949322,-0.9134798176867548,-0.8596322063343678,-0.8234167911212981,-0.798224938526439,-0.7937658481060107,-0.77910376931337,-0.7834692266748455,-0.7648815397375792,-0.7768256467887724,-0.7772519881962137,-0.7964187834259677,-0.7604832805806278,-0.6827176040314147,-0.7130536016983958,-0.6912928645514885,-0.6913940222995584,-0.6435655498051465,-0.6143852701462497,-0.6587642989175688,-0.602850891371818,-0.5714997176298362,-0.5817062350552042,-0.5475820817227143,-0.5545040425465809,-0.6018529317415303,-0.5454288272413632,-0.5827639518794376,-0.5608803677181055,-0.5065322230845409,-0.4749531399739977,-0.476598733367765,-0.5147088040437359,-0.4799939031840978,-0.4955927360942538,-0.4638884235838068,-0.446023496774661,-0.39626898244371256,-0.5042418430340602,-0.5140998819083565,-0.4419647961325156,-0.45000318365683556,-0.40696900574989636,-0.32917369626048515,-0.3348522954179577,-0.3221558861246477,-0.33659155130948565,-0.2750389058470963,-0.25741435596989787,-0.2965223536753394,-0.1972186352524826,-0.18376352755402883,-0.22466767753126643,-0.19914273303074767,-0.12647255195190898,-0.08215894712202745,0.0459725637615889,0.22552680274469958,0.09284020909922239,0.17390553975632894,0.3160359643691245,0.3227825657778673,0.2208605951663189,0.24303696774633748,0.2644547498050479
2019,0.24999837187335955,0.08156159853333063,0.03735349082493718,0.2130540338522968,0.23883966798342982,0.2714536519177048,0.3076869814333195,0.3522465678405596,0.3966696993341509,0.459793510769575,0.5095500148327166,0.452981292832273,0.4840484480419967,0.5069265449687022,0.5108720271737773,0.5294390615127919,0.5560900324707712,0.586969194247997,0.5166213764998581,0.5317060013394661,0.5150403651416176,0.48853517950459,0.42942173318105725,0.36606594872338305,0.3488313231355522,0.34924303586881833,0.36357622090568276,0.40091357303314523,0.44523491513769115,0.44210813641405977,0.45489861498365175,0.43898243590585395,0.46815667746745665,0.33728816416820256,0.31451115045978445,0.32768770034804395,0.3101771789150355,0.318181967279112,0.3598740711910348,0.3879325463424739,0.3429683123245605,0.2896633316203155,0.24972207642271826,0.23597662873720893,0.2535773766871572,0.1136856645060462,0.034164286465538034,0.09678026802885718,0.11164982664547296,0.14026084252712243,0.17217032912690242,0.12932369286548626,0.16983147721280165,0.11461040267964244,0.2980208102502866,0.29944780600660914,0.2543442241349365,0.2571244089183499,0.3099197920599919,0.37943859869299557,0.36388379273592475,0.5290868320376795,0.5406231244997378,0.4551066940024147,0.49405071843803683,0.4416762385696962,0.47544509213438546,0.5330214890162331,0.5807683177269934,0.6005965591006481,0.6992548682087896,0.7688374948605163,0.884426443186064,1.0098965559850697,0.9671363341984253,0.9786609892880336,0.9363483974180024,0.9674404101651858,0.9888977222917757,0.9903984797311286,1.0584257783822741,1.1424945258586052,1.353003073962966,1.371146319370843,1.4481719476240025,1.1678933959107345,1.2113491683975255,1.3064723948573864,1.3099584759950684,1.2019267278986892,1.206029987553187,1.2908959092891226,1.3152056796050213,1.3268714501408398,1.368110507380007,1.3889332011883162,1.3466551420695774,1.3554691550368574,1.3580854672298421
2020,-3.9647400404321935,-3.2931847916583195,-2.3270068902858676,-1.8437516548238642,-1.9096725310851126,-1.8633887834925096,-1.4678779901446948,-1.5847200847720357,-1.8371890177202133,-1.9794023662766473,-2.155774821349349,-2.2904333082246917,-2.3032851391219387,-2.475596057798116,-2.5049853691015906,-2.387400578178326,-2.4090707321702642,-2.50256823114272,-2.623386980484307,-2.9609077604334426,-3.0528594689476263,-3.2094745613319504,-3.2769131178749484,-3.2886774523751017,-3.4542017740412785,-3.6102893954620487,-3.7059069909949676,-3.632746024703958,-3.62289815914598,-3.837870127720684,-3.9580566654885985,-4.076368310667057,-4.415790454414407,-4.569868830074636,-4.984004811305337,-5.0024842211822405,-5.252277835175937,-5.122657687687963,-4.936284978345259,-5.043871904573354,-5.134506429097545,-5.149958041396206,-6.323629747977189,-6.350724346789337,-6.343885098812557,-6.061640210098965,-6.122734212755523,-6.120400164290449,-6.257603073574792,-6.149446774058119,-6.160867843805812,-5.993475984897811,-6.013614153430435,-6.009431042400052,-6.1678815081102325,-5.161460759556334,-5.265817418254868,-5.297743782293388,-5.304449436683586,-5.400791227653127,-5.380186298548619,-5.601911900107915,-5.745458242772654,-5.719437499582068,-5.271011480339978,-6.349444399716955,-6.46136787026203,-6.4637369514561955,-6.474685571926708,-6.474685571926708,-6.416403253091087,-6.412623526544757,-6.3296176774883515,-6.225621511350238,-6.716000086538165,-6.740634267767959,-6.740634267767959,-6.678935231280031,-6.819295171046969,-7.807827477040968,-7.701743156429438,-7.588702373966043,-7.661040859965538,-7.75834943978129,-8.22974872137947,-8.18985606278824,-8.09403287346393,-8.183254374269428,-8.287934697803545,-8.170095695215428,-8.154156693937551,-8.2026362018779,-8.19258687430863,-8.093687417473408,-8.305543841034526,-8.229452330475183,-7.486214442835832,-7.481283635898618,-7.338579589517853
